receipt_id,purchase_order_id,product_id,warehouse_id,receipt_date,received_quantity,receipt_status
RCV-0004373,PO-003967,TEC-AC-10002399,WH-SOUTH,2015-09-25,6,Received
RCV-0004684,PO-004263,TEC-MA-10004241,WH-CENTRAL,2015-09-25,10,Received
RCV-0000489,PO-000443,FUR-FU-10000521,WH-EAST,2015-09-26,20,Received
RCV-0000492,PO-000446,FUR-FU-10000550,WH-CENTRAL,2015-09-26,23,Received
RCV-0000590,PO-000534,FUR-FU-10001706,WH-WEST,2015-09-26,14,Received
RCV-0001293,PO-001174,OFF-AP-10003217,WH-EAST,2015-09-26,15,Received
RCV-0001303,PO-001183,OFF-AP-10003281,WH-CENTRAL,2015-09-26,17,Received
RCV-0001960,PO-001787,OFF-BI-10001308,WH-CENTRAL,2015-09-26,10,Received
RCV-0002457,PO-002224,OFF-BI-10004654,WH-EAST,2015-09-26,23,Received
RCV-0002643,PO-002391,OFF-EN-10004846,WH-WEST,2015-09-26,14,Received
RCV-0002654,PO-002401,OFF-FA-10000254,WH-CENTRAL,2015-09-26,18,Received
RCV-0003075,PO-002780,OFF-PA-10000533,WH-EAST,2015-09-26,15,Received
RCV-0003182,PO-002877,OFF-PA-10001457,WH-SOUTH,2015-09-26,18,Received
RCV-0003576,PO-003236,OFF-PA-10004092,WH-EAST,2015-09-26,10,Received
RCV-0004415,PO-004007,TEC-AC-10003023,WH-CENTRAL,2015-09-26,10,Received
RCV-0000281,PO-000257,FUR-CH-10002774,WH-WEST,2015-09-27,16,Received
RCV-0000358,PO-000325,FUR-CH-10003973,WH-WEST,2015-09-27,11,Received
RCV-0002020,PO-001836,OFF-BI-10001636,WH-WEST,2015-09-27,23,Received
RCV-0002776,PO-002507,OFF-LA-10000121,WH-EAST,2015-09-27,15,Received
RCV-0002835,PO-002563,OFF-LA-10001613,WH-SOUTH,2015-09-27,16,Received
RCV-0003256,PO-002945,OFF-PA-10001838,WH-WEST,2015-09-27,10,Received
RCV-0003683,PO-003333,OFF-ST-10000046,WH-WEST,2015-09-27,10,Received
RCV-0004424,PO-004016,TEC-AC-10003038,WH-WEST,2015-09-27,11,Received
RCV-0002675,PO-002419,OFF-FA-10000624,WH-WEST,2015-09-28,4,Received
RCV-0002679,PO-002422,OFF-FA-10000735,WH-CENTRAL,2015-09-28,15,Received
RCV-0004851,PO-004415,TEC-PH-10001760,WH-EAST,2015-09-28,12,Received
RCV-0000231,PO-000209,FUR-CH-10002024,WH-EAST,2015-09-29,11,Received
RCV-0000618,PO-000561,FUR-FU-10001918,WH-WEST,2015-09-29,22,Received
RCV-0003735,PO-003382,OFF-ST-10000642,WH-CENTRAL,2015-09-29,10,Received
RCV-0004146,PO-003763,OFF-SU-10003567,WH-CENTRAL,2015-09-29,11,Received
RCV-0004452,PO-004043,TEC-AC-10003399,WH-WEST,2015-09-29,16,Received
RCV-0005034,PO-004581,TEC-PH-10003484,WH-EAST,2015-09-29,11,Received
RCV-0000311,PO-000281,FUR-CH-10003298,WH-EAST,2015-09-30,10,Received
RCV-0000715,PO-000649,FUR-FU-10002878,WH-SOUTH,2015-09-30,12,Received
RCV-0001089,PO-000987,FUR-TA-10004534,WH-CENTRAL,2015-09-30,18,Received
RCV-0001317,PO-001195,OFF-AP-10003842,WH-EAST,2015-09-30,14,Received
RCV-0001571,PO-001432,OFF-AR-10002375,WH-EAST,2015-09-30,22,Received
RCV-0002079,PO-001889,OFF-BI-10002026,WH-EAST,2015-09-30,17,Received
RCV-0002245,PO-002039,OFF-BI-10003355,WH-EAST,2015-09-30,25,Received
RCV-0002962,PO-002676,OFF-LA-10004689,WH-WEST,2015-09-30,13,Received
RCV-0003906,PO-003539,OFF-ST-10002301,WH-WEST,2015-09-30,10,Received
RCV-0001196,PO-001084,OFF-AP-10001492,WH-EAST,2015-10-01,12,Received
RCV-0002621,PO-002372,OFF-EN-10004030,WH-EAST,2015-10-01,10,Received
RCV-0002856,PO-002582,OFF-LA-10002271,WH-EAST,2015-10-01,15,Received
RCV-0002866,PO-002592,OFF-LA-10002475,WH-EAST,2015-10-01,14,Received
RCV-0003880,PO-003514,OFF-ST-10001932,WH-CENTRAL,2015-10-01,10,Received
RCV-0004277,PO-003878,TEC-AC-10001445,WH-WEST,2015-10-01,13,Received
RCV-0004585,PO-004168,TEC-CO-10002313,WH-WEST,2015-10-01,16,Received
RCV-0003531,PO-003195,OFF-PA-10003823,WH-EAST,2015-10-02,13,Received
RCV-0004048,PO-003673,OFF-ST-10004459,WH-EAST,2015-10-02,15,Received
RCV-0001304,PO-001183,OFF-AP-10003281,WH-CENTRAL,2015-10-03,5,Received
RCV-0002527,PO-002287,OFF-EN-10001219,WH-WEST,2015-10-03,18,Received
RCV-0004360,PO-003956,TEC-AC-10002331,WH-CENTRAL,2015-10-03,10,Received
RCV-0004971,PO-004522,TEC-PH-10002726,WH-WEST,2015-10-03,14,Received
RCV-0000066,PO-000059,FUR-BO-10002916,WH-WEST,2015-10-05,17,Received
RCV-0000073,PO-000066,FUR-BO-10003272,WH-CENTRAL,2015-10-05,18,Received
RCV-0003913,PO-003546,OFF-ST-10002352,WH-EAST,2015-10-05,10,Received
RCV-0001031,PO-000937,FUR-TA-10002903,WH-EAST,2015-10-06,10,Received
RCV-0002207,PO-002002,OFF-BI-10002982,WH-CENTRAL,2015-10-06,15,Received
RCV-0002470,PO-002236,OFF-BI-10004738,WH-CENTRAL,2015-10-06,10,Received
RCV-0000099,PO-000092,FUR-BO-10004218,WH-CENTRAL,2015-10-07,8,Received
RCV-0000164,PO-000148,FUR-CH-10000749,WH-EAST,2015-10-07,12,Received
RCV-0000545,PO-000494,FUR-FU-10001196,WH-CENTRAL,2015-10-07,13,Received
RCV-0001333,PO-001210,OFF-AP-10004052,WH-CENTRAL,2015-10-07,11,Received
RCV-0001433,PO-001302,OFF-AR-10000937,WH-CENTRAL,2015-10-07,14,Received
RCV-0002328,PO-002112,OFF-BI-10003910,WH-WEST,2015-10-07,11,Received
RCV-0003100,PO-002803,OFF-PA-10000675,WH-WEST,2015-10-07,15,Received
RCV-0003153,PO-002852,OFF-PA-10001184,WH-EAST,2015-10-07,11,Received
RCV-0004090,PO-003711,OFF-SU-10000898,WH-EAST,2015-10-07,12,Received
RCV-0004412,PO-004004,TEC-AC-10002942,WH-CENTRAL,2015-10-07,11,Received
RCV-0004648,PO-004228,TEC-MA-10002694,WH-EAST,2015-10-07,12,Received
RCV-0003249,PO-002939,OFF-PA-10001804,WH-SOUTH,2015-10-08,19,Received
RCV-0003715,PO-003363,OFF-ST-10000532,WH-SOUTH,2015-10-08,25,Received
RCV-0003915,PO-003548,OFF-ST-10002370,WH-WEST,2015-10-08,10,Received
RCV-0004020,PO-003647,OFF-ST-10003816,WH-EAST,2015-10-08,10,Received
RCV-0004247,PO-003853,TEC-AC-10001101,WH-EAST,2015-10-08,11,Received
RCV-0000133,PO-000122,FUR-CH-10000229,WH-CENTRAL,2015-10-09,11,Received
RCV-0000270,PO-000246,FUR-CH-10002602,WH-WEST,2015-10-09,21,Received
RCV-0000644,PO-000585,FUR-FU-10002107,WH-EAST,2015-10-09,10,Received
RCV-0001715,PO-001561,OFF-AR-10004010,WH-EAST,2015-10-09,22,Received
RCV-0002208,PO-002002,OFF-BI-10002982,WH-CENTRAL,2015-10-09,7,Received
RCV-0003101,PO-002803,OFF-PA-10000675,WH-WEST,2015-10-09,9,Received
RCV-0004468,PO-004058,TEC-AC-10003610,WH-WEST,2015-10-09,16,Received
RCV-0000100,PO-000092,FUR-BO-10004218,WH-CENTRAL,2015-10-10,5,Received
RCV-0000540,PO-000491,FUR-FU-10001095,WH-EAST,2015-10-10,9,Received
RCV-0001568,PO-001429,OFF-AR-10002335,WH-SOUTH,2015-10-10,25,Received
RCV-0004001,PO-003630,OFF-ST-10003641,WH-EAST,2015-10-10,13,Received
RCV-0004829,PO-004395,TEC-PH-10001557,WH-WEST,2015-10-10,12,Received
RCV-0002192,PO-001987,OFF-BI-10002867,WH-WEST,2015-10-11,20,Received
RCV-0002322,PO-002107,OFF-BI-10003784,WH-CENTRAL,2015-10-11,10,Received
RCV-0002329,PO-002112,OFF-BI-10003910,WH-WEST,2015-10-11,3,Received
RCV-0002598,PO-002353,OFF-EN-10003160,WH-CENTRAL,2015-10-11,13,Received
RCV-0003727,PO-003374,OFF-ST-10000615,WH-CENTRAL,2015-10-11,13,Received
RCV-0003797,PO-003439,OFF-ST-10001228,WH-CENTRAL,2015-10-11,23,Received
RCV-0004580,PO-004164,TEC-CO-10002095,WH-EAST,2015-10-11,10,Received
RCV-0001148,PO-001039,OFF-AP-10000696,WH-SOUTH,2015-10-12,15,Received
RCV-0002369,PO-002145,OFF-BI-10004099,WH-CENTRAL,2015-10-12,20,Received
RCV-0002997,PO-002709,OFF-PA-10000167,WH-CENTRAL,2015-10-12,18,Received
RCV-0001278,PO-001160,OFF-AP-10002892,WH-EAST,2015-10-13,19,Received
RCV-0002530,PO-002290,OFF-EN-10001335,WH-EAST,2015-10-13,14,Received
RCV-0004018,PO-003645,OFF-ST-10003805,WH-SOUTH,2015-10-13,10,Received
RCV-0000338,PO-000306,FUR-CH-10003774,WH-CENTRAL,2015-10-14,15,Received
RCV-0001034,PO-000940,FUR-TA-10002958,WH-WEST,2015-10-15,24,Received
RCV-0001553,PO-001415,OFF-AR-10002135,WH-WEST,2015-10-15,14,Received
RCV-0001971,PO-001795,OFF-BI-10001460,WH-EAST,2015-10-15,10,Received
RCV-0002895,PO-002619,OFF-LA-10003510,WH-EAST,2015-10-15,10,Received
RCV-0003467,PO-003135,OFF-PA-10003228,WH-WEST,2015-10-15,11,Received
RCV-0003570,PO-003231,OFF-PA-10004071,WH-SOUTH,2015-10-15,17,Received
RCV-0003995,PO-003624,OFF-ST-10003479,WH-EAST,2015-10-15,12,Received
RCV-0000394,PO-000357,FUR-CH-10004626,WH-CENTRAL,2015-10-16,14,Received
RCV-0000541,PO-000491,FUR-FU-10001095,WH-EAST,2015-10-16,5,Received
RCV-0002224,PO-002018,OFF-BI-10003196,WH-EAST,2015-10-16,10,Received
RCV-0003311,PO-002994,OFF-PA-10002109,WH-CENTRAL,2015-10-16,12,Received
RCV-0003621,PO-003280,OFF-PA-10004519,WH-WEST,2015-10-16,16,Received
RCV-0004918,PO-004477,TEC-PH-10002352,WH-SOUTH,2015-10-16,15,Received
RCV-0001074,PO-000974,FUR-TA-10004147,WH-EAST,2015-10-17,12,Received
RCV-0002317,PO-002103,OFF-BI-10003727,WH-WEST,2015-10-17,10,Received
RCV-0004792,PO-004359,TEC-PH-10001305,WH-CENTRAL,2015-10-17,12,Received
RCV-0000457,PO-000414,FUR-FU-10000221,WH-EAST,2015-10-18,17,Received
RCV-0000946,PO-000859,FUR-TA-10000617,WH-SOUTH,2015-10-18,13,Received
RCV-0000993,PO-000902,FUR-TA-10001866,WH-WEST,2015-10-18,11,Received
RCV-0001036,PO-000942,FUR-TA-10003008,WH-WEST,2015-10-18,21,Received
RCV-0001438,PO-001307,OFF-AR-10001022,WH-EAST,2015-10-18,10,Received
RCV-0003154,PO-002853,OFF-PA-10001184,WH-CENTRAL,2015-10-18,23,Received
RCV-0002119,PO-001923,OFF-BI-10002353,WH-EAST,2015-10-19,10,Received
RCV-0004852,PO-004416,TEC-PH-10001760,WH-WEST,2015-10-19,19,Received
RCV-0000449,PO-000407,FUR-FU-10000193,WH-CENTRAL,2015-10-20,15,Received
RCV-0001120,PO-001016,OFF-AP-10000240,WH-WEST,2015-10-20,13,Received
RCV-0003382,PO-003055,OFF-PA-10002581,WH-CENTRAL,2015-10-20,17,Received
RCV-0004289,PO-003889,TEC-AC-10001553,WH-EAST,2015-10-20,12,Received
RCV-0000487,PO-000441,FUR-FU-10000448,WH-WEST,2015-10-21,17,Received
RCV-0002558,PO-002314,OFF-EN-10002230,WH-EAST,2015-10-21,25,Received
RCV-0002715,PO-002454,OFF-FA-10002763,WH-CENTRAL,2015-10-21,16,Received
RCV-0003827,PO-003465,OFF-ST-10001469,WH-EAST,2015-10-21,15,Received
RCV-0004087,PO-003708,OFF-SU-10000646,WH-EAST,2015-10-21,14,Received
RCV-0004286,PO-003886,TEC-AC-10001542,WH-SOUTH,2015-10-21,20,Received
RCV-0001075,PO-000974,FUR-TA-10004147,WH-EAST,2015-10-22,4,Received
RCV-0002132,PO-001934,OFF-BI-10002429,WH-EAST,2015-10-22,13,Received
RCV-0003850,PO-003486,OFF-ST-10001522,WH-SOUTH,2015-10-22,19,Received
RCV-0002138,PO-001938,OFF-BI-10002432,WH-SOUTH,2015-10-23,21,Received
RCV-0004121,PO-003739,OFF-SU-10002301,WH-WEST,2015-10-23,15,Received
RCV-0002150,PO-001948,OFF-BI-10002571,WH-WEST,2015-10-24,16,Received
RCV-0002347,PO-002127,OFF-BI-10004001,WH-EAST,2015-10-24,10,Received
RCV-0002531,PO-002291,OFF-EN-10001335,WH-EAST,2015-10-24,20,Received
RCV-0003883,PO-003517,OFF-ST-10001963,WH-WEST,2015-10-24,15,Received
RCV-0004454,PO-004045,TEC-AC-10003433,WH-CENTRAL,2015-10-24,13,Received
RCV-0004794,PO-004361,TEC-PH-10001336,WH-EAST,2015-10-24,15,Received
RCV-0005135,PO-004677,TEC-PH-10004667,WH-CENTRAL,2015-10-24,23,Received
RCV-0002260,PO-002053,OFF-BI-10003476,WH-EAST,2015-10-25,13,Received
RCV-0004025,PO-003652,OFF-ST-10003996,WH-EAST,2015-10-25,10,Received
RCV-0005109,PO-004652,TEC-PH-10004434,WH-SOUTH,2015-10-25,14,Received
RCV-0002290,PO-002080,OFF-BI-10003676,WH-CENTRAL,2015-10-26,7,Received
RCV-0002723,PO-002461,OFF-FA-10002975,WH-CENTRAL,2015-10-26,10,Received
RCV-0003439,PO-003107,OFF-PA-10003016,WH-EAST,2015-10-26,23,Received
RCV-0000665,PO-000605,FUR-FU-10002364,WH-WEST,2015-10-27,13,Received
RCV-0001473,PO-001339,OFF-AR-10001419,WH-EAST,2015-10-27,15,Received
RCV-0001499,PO-001365,OFF-AR-10001683,WH-EAST,2015-10-27,10,Received
RCV-0002875,PO-002600,OFF-LA-10002787,WH-WEST,2015-10-27,18,Received
RCV-0003062,PO-002767,OFF-PA-10000477,WH-WEST,2015-10-27,11,Received
RCV-0003115,PO-002816,OFF-PA-10000788,WH-SOUTH,2015-10-27,16,Received
RCV-0003331,PO-003012,OFF-PA-10002230,WH-EAST,2015-10-27,16,Received
RCV-0004525,PO-004113,TEC-AC-10004568,WH-SOUTH,2015-10-27,10,Received
RCV-0000742,PO-000673,FUR-FU-10003142,WH-EAST,2015-10-28,14,Received
RCV-0000985,PO-000895,FUR-TA-10001768,WH-SOUTH,2015-10-28,15,Received
RCV-0001799,PO-001641,OFF-BI-10000136,WH-WEST,2015-10-28,11,Received
RCV-0003712,PO-003360,OFF-ST-10000464,WH-CENTRAL,2015-10-28,10,Received
RCV-0000347,PO-000314,FUR-CH-10003833,WH-WEST,2015-10-29,16,Received
RCV-0000435,PO-000393,FUR-FU-10000023,WH-WEST,2015-10-29,14,Received
RCV-0001356,PO-001230,OFF-AP-10004708,WH-EAST,2015-10-29,20,Received
RCV-0001869,PO-001703,OFF-BI-10000632,WH-CENTRAL,2015-10-29,18,Received
RCV-0002662,PO-002408,OFF-FA-10000585,WH-EAST,2015-10-29,11,Received
RCV-0002732,PO-002469,OFF-FA-10003021,WH-EAST,2015-10-29,21,Received
RCV-0002841,PO-002568,OFF-LA-10001771,WH-CENTRAL,2015-10-29,11,Received
RCV-0002893,PO-002617,OFF-LA-10003498,WH-WEST,2015-10-29,17,Received
RCV-0002988,PO-002700,OFF-PA-10000141,WH-SOUTH,2015-10-29,13,Received
RCV-0003777,PO-003420,OFF-ST-10000934,WH-SOUTH,2015-10-29,16,Received
RCV-0003959,PO-003590,OFF-ST-10002974,WH-WEST,2015-10-29,15,Received
RCV-0003969,PO-003600,OFF-ST-10003208,WH-EAST,2015-10-29,12,Received
RCV-0004752,PO-004324,TEC-PH-10000673,WH-EAST,2015-10-29,16,Received
RCV-0000405,PO-000367,FUR-CH-10004754,WH-CENTRAL,2015-10-30,24,Received
RCV-0001435,PO-001304,OFF-AR-10000940,WH-WEST,2015-10-30,19,Received
RCV-0001831,PO-001667,OFF-BI-10000309,WH-EAST,2015-10-30,12,Received
RCV-0003660,PO-003314,OFF-PA-10004947,WH-WEST,2015-10-30,12,Received
RCV-0004853,PO-004417,TEC-PH-10001795,WH-EAST,2015-10-30,13,Received
RCV-0004269,PO-003871,TEC-AC-10001314,WH-CENTRAL,2015-10-31,17,Received
RCV-0004847,PO-004412,TEC-PH-10001750,WH-CENTRAL,2015-10-31,17,Received
RCV-0000560,PO-000506,FUR-FU-10001468,WH-EAST,2015-11-01,17,Received
RCV-0001897,PO-001731,OFF-BI-10000962,WH-EAST,2015-11-01,16,Received
RCV-0002158,PO-001955,OFF-BI-10002706,WH-WEST,2015-11-01,12,Received
RCV-0002291,PO-002080,OFF-BI-10003676,WH-CENTRAL,2015-11-01,5,Received
RCV-0004232,PO-003838,TEC-AC-10000892,WH-EAST,2015-11-01,10,Received
RCV-0004445,PO-004037,TEC-AC-10003280,WH-EAST,2015-11-01,18,Received
RCV-0004777,PO-004346,TEC-PH-10001079,WH-EAST,2015-11-01,21,Received
RCV-0005160,PO-004700,TEC-PH-10004922,WH-WEST,2015-11-01,20,Received
RCV-0000021,PO-000020,FUR-BO-10001601,WH-CENTRAL,2015-11-02,12,Received
RCV-0001908,PO-001741,OFF-BI-10001036,WH-WEST,2015-11-02,12,Received
RCV-0002372,PO-002148,OFF-BI-10004140,WH-WEST,2015-11-02,10,Received
RCV-0004009,PO-003638,OFF-ST-10003716,WH-SOUTH,2015-11-02,14,Received
RCV-0004652,PO-004232,TEC-MA-10002927,WH-EAST,2015-11-02,17,Received
RCV-0004666,PO-004245,TEC-MA-10003246,WH-WEST,2015-11-02,14,Received
RCV-0000337,PO-000305,FUR-CH-10003761,WH-EAST,2015-11-03,24,Received
RCV-0000480,PO-000435,FUR-FU-10000320,WH-EAST,2015-11-03,10,Received
RCV-0000609,PO-000552,FUR-FU-10001867,WH-EAST,2015-11-03,10,Received
RCV-0003493,PO-003160,OFF-PA-10003465,WH-EAST,2015-11-03,12,Received
RCV-0004556,PO-004141,TEC-AC-10004864,WH-EAST,2015-11-03,14,Received
RCV-0000052,PO-000047,FUR-BO-10002545,WH-EAST,2015-11-04,16,Received
RCV-0000165,PO-000149,FUR-CH-10000749,WH-EAST,2015-11-04,22,Received
RCV-0000890,PO-000808,FUR-FU-10004586,WH-CENTRAL,2015-11-04,16,Received
RCV-0001094,PO-000992,FUR-TA-10004607,WH-SOUTH,2015-11-04,11,Received
RCV-0001611,PO-001469,OFF-AR-10003156,WH-WEST,2015-11-04,13,Received
RCV-0002159,PO-001955,OFF-BI-10002706,WH-WEST,2015-11-04,4,Received
RCV-0003190,PO-002884,OFF-PA-10001509,WH-EAST,2015-11-04,10,Received
RCV-0004149,PO-003766,OFF-SU-10004115,WH-CENTRAL,2015-11-04,10,Received
RCV-0004744,PO-004316,TEC-PH-10000560,WH-EAST,2015-11-04,15,Received
RCV-0000161,PO-000145,FUR-CH-10000665,WH-CENTRAL,2015-11-05,10,Received
RCV-0001411,PO-001282,OFF-AR-10000634,WH-SOUTH,2015-11-05,17,Received
RCV-0001527,PO-001390,OFF-AR-10001919,WH-SOUTH,2015-11-05,24,Received
RCV-0001816,PO-001654,OFF-BI-10000201,WH-CENTRAL,2015-11-05,20,Received
RCV-0001955,PO-001782,OFF-BI-10001267,WH-CENTRAL,2015-11-05,14,Received
RCV-0002792,PO-002523,OFF-LA-10000407,WH-EAST,2015-11-05,10,Received
RCV-0002831,PO-002559,OFF-LA-10001569,WH-EAST,2015-11-05,23,Received
RCV-0003140,PO-002839,OFF-PA-10001033,WH-EAST,2015-11-05,22,Received
RCV-0003150,PO-002849,OFF-PA-10001166,WH-SOUTH,2015-11-05,21,Received
RCV-0003276,PO-002964,OFF-PA-10001947,WH-WEST,2015-11-05,14,Received
RCV-0003502,PO-003166,OFF-PA-10003625,WH-WEST,2015-11-06,12,Received
RCV-0005111,PO-004654,TEC-PH-10004447,WH-WEST,2015-11-06,15,Received
RCV-0000482,PO-000437,FUR-FU-10000397,WH-WEST,2015-11-07,16,Received
RCV-0001448,PO-001317,OFF-AR-10001149,WH-CENTRAL,2015-11-07,10,Received
RCV-0003368,PO-003045,OFF-PA-10002479,WH-WEST,2015-11-07,10,Received
RCV-0003986,PO-003615,OFF-ST-10003442,WH-WEST,2015-11-07,22,Received
RCV-0004035,PO-003661,OFF-ST-10004186,WH-WEST,2015-11-07,18,Received
RCV-0004071,PO-003693,OFF-ST-10004950,WH-CENTRAL,2015-11-07,17,Received
RCV-0005164,PO-004704,TEC-PH-10004959,WH-CENTRAL,2015-11-07,10,Received
RCV-0001659,PO-001512,OFF-AR-10003582,WH-CENTRAL,2015-11-08,12,Received
RCV-0002261,PO-002054,OFF-BI-10003527,WH-CENTRAL,2015-11-08,11,Received
RCV-0002985,PO-002697,OFF-PA-10000130,WH-SOUTH,2015-11-08,12,Received
RCV-0003630,PO-003288,OFF-PA-10004609,WH-CENTRAL,2015-11-08,14,Received
RCV-0000446,PO-000404,FUR-FU-10000175,WH-CENTRAL,2015-11-09,10,Received
RCV-0001516,PO-001381,OFF-AR-10001868,WH-WEST,2015-11-09,8,Received
RCV-0001860,PO-001694,OFF-BI-10000546,WH-EAST,2015-11-09,19,Received
RCV-0002386,PO-002161,OFF-BI-10004209,WH-WEST,2015-11-09,15,Received
RCV-0003076,PO-002781,OFF-PA-10000533,WH-CENTRAL,2015-11-09,25,Received
RCV-0003120,PO-002821,OFF-PA-10000806,WH-EAST,2015-11-09,22,Received
RCV-0003325,PO-003006,OFF-PA-10002195,WH-EAST,2015-11-09,15,Received
RCV-0003814,PO-003454,OFF-ST-10001328,WH-WEST,2015-11-09,15,Received
RCV-0004483,PO-004073,TEC-AC-10003832,WH-WEST,2015-11-09,24,Received
RCV-0001005,PO-000914,FUR-TA-10002356,WH-WEST,2015-11-10,10,Received
RCV-0001256,PO-001138,OFF-AP-10002518,WH-EAST,2015-11-10,24,Received
RCV-0001925,PO-001757,OFF-BI-10001098,WH-EAST,2015-11-10,21,Received
RCV-0002310,PO-002097,OFF-BI-10003712,WH-EAST,2015-11-10,21,Received
RCV-0000094,PO-000087,FUR-BO-10004015,WH-WEST,2015-11-11,10,Received
RCV-0000683,PO-000621,FUR-FU-10002505,WH-CENTRAL,2015-11-11,14,Received
RCV-0001517,PO-001381,OFF-AR-10001868,WH-WEST,2015-11-11,5,Received
RCV-0001873,PO-001707,OFF-BI-10000666,WH-EAST,2015-11-11,14,Received
RCV-0002808,PO-002538,OFF-LA-10001045,WH-CENTRAL,2015-11-11,12,Received
RCV-0003138,PO-002837,OFF-PA-10001019,WH-SOUTH,2015-11-11,17,Received
RCV-0003349,PO-003029,OFF-PA-10002262,WH-WEST,2015-11-11,10,Received
RCV-0003499,PO-003164,OFF-PA-10003591,WH-EAST,2015-11-11,14,Received
RCV-0003857,PO-003493,OFF-ST-10001558,WH-SOUTH,2015-11-11,17,Received
RCV-0004799,PO-004366,TEC-PH-10001363,WH-CENTRAL,2015-11-11,17,Received
RCV-0000082,PO-000075,FUR-BO-10003546,WH-SOUTH,2015-11-12,10,Received
RCV-0001467,PO-001334,OFF-AR-10001315,WH-SOUTH,2015-11-12,10,Received
RCV-0001520,PO-001384,OFF-AR-10001897,WH-WEST,2015-11-12,24,Received
RCV-0001909,PO-001742,OFF-BI-10001036,WH-WEST,2015-11-12,24,Received
RCV-0002015,PO-001831,OFF-BI-10001634,WH-EAST,2015-11-12,12,Received
RCV-0002584,PO-002339,OFF-EN-10003001,WH-CENTRAL,2015-11-12,11,Received
RCV-0003616,PO-003275,OFF-PA-10004470,WH-EAST,2015-11-12,16,Received
RCV-0003770,PO-003414,OFF-ST-10000885,WH-CENTRAL,2015-11-12,12,Received
RCV-0003948,PO-003579,OFF-ST-10002743,WH-WEST,2015-11-12,14,Received
RCV-0004003,PO-003632,OFF-ST-10003656,WH-CENTRAL,2015-11-12,13,Received
RCV-0004364,PO-003960,TEC-AC-10002345,WH-WEST,2015-11-12,14,Received
RCV-0004455,PO-004046,TEC-AC-10003433,WH-CENTRAL,2015-11-12,18,Received
RCV-0000227,PO-000205,FUR-CH-10002017,WH-CENTRAL,2015-11-13,10,Received
RCV-0001174,PO-001063,OFF-AP-10001242,WH-WEST,2015-11-13,12,Received
RCV-0001927,PO-001759,OFF-BI-10001107,WH-CENTRAL,2015-11-13,14,Received
RCV-0002296,PO-002084,OFF-BI-10003684,WH-WEST,2015-11-13,19,Received
RCV-0004384,PO-003977,TEC-AC-10002550,WH-SOUTH,2015-11-13,18,Received
RCV-0005100,PO-004643,TEC-PH-10004188,WH-WEST,2015-11-13,11,Received
RCV-0005110,PO-004653,TEC-PH-10004434,WH-SOUTH,2015-11-13,20,Received
RCV-0000777,PO-000705,FUR-FU-10003553,WH-SOUTH,2015-11-14,10,Received
RCV-0001041,PO-000946,FUR-TA-10003238,WH-EAST,2015-11-14,7,Received
RCV-0002041,PO-001856,OFF-BI-10001757,WH-WEST,2015-11-14,13,Received
RCV-0002284,PO-002075,OFF-BI-10003669,WH-EAST,2015-11-14,14,Received
RCV-0002460,PO-002227,OFF-BI-10004656,WH-WEST,2015-11-14,18,Received
RCV-0000669,PO-000608,FUR-FU-10002379,WH-EAST,2015-11-15,13,Received
RCV-0000952,PO-000865,FUR-TA-10000849,WH-WEST,2015-11-15,14,Received
RCV-0002641,PO-002389,OFF-EN-10004773,WH-CENTRAL,2015-11-15,10,Received
RCV-0002667,PO-002412,OFF-FA-10000611,WH-EAST,2015-11-15,12,Received
RCV-0003208,PO-002898,OFF-PA-10001609,WH-EAST,2015-11-15,13,Received
RCV-0003494,PO-003161,OFF-PA-10003465,WH-WEST,2015-11-15,8,Received
RCV-0004499,PO-004088,TEC-AC-10004171,WH-SOUTH,2015-11-15,17,Received
RCV-0001013,PO-000921,FUR-TA-10002533,WH-SOUTH,2015-11-16,15,Received
RCV-0001065,PO-000968,FUR-TA-10003954,WH-EAST,2015-11-16,18,Received
RCV-0001967,PO-001792,OFF-BI-10001359,WH-CENTRAL,2015-11-16,15,Received
RCV-0003011,PO-002721,OFF-PA-10000223,WH-WEST,2015-11-16,24,Received
RCV-0003043,PO-002751,OFF-PA-10000357,WH-WEST,2015-11-16,16,Received
RCV-0003232,PO-002922,OFF-PA-10001752,WH-CENTRAL,2015-11-16,10,Received
RCV-0005144,PO-004686,TEC-PH-10004875,WH-EAST,2015-11-16,12,Received
RCV-0005145,PO-004687,TEC-PH-10004896,WH-EAST,2015-11-16,14,Received
RCV-0000155,PO-000141,FUR-CH-10000595,WH-WEST,2015-11-17,16,Received
RCV-0000280,PO-000256,FUR-CH-10002758,WH-CENTRAL,2015-11-17,13,Received
RCV-0000626,PO-000568,FUR-FU-10001940,WH-CENTRAL,2015-11-17,22,Received
RCV-0000639,PO-000580,FUR-FU-10002045,WH-EAST,2015-11-17,10,Received
RCV-0001620,PO-001478,OFF-AR-10003183,WH-CENTRAL,2015-11-17,16,Received
RCV-0003020,PO-002729,OFF-PA-10000246,WH-EAST,2015-11-17,16,Received
RCV-0003203,PO-002894,OFF-PA-10001583,WH-EAST,2015-11-17,11,Received
RCV-0004086,PO-003707,OFF-SU-10000432,WH-CENTRAL,2015-11-17,18,Received
RCV-0000016,PO-000015,FUR-BO-10001337,WH-WEST,2015-11-18,17,Received
RCV-0000943,PO-000856,FUR-TA-10000577,WH-WEST,2015-11-18,15,Received
RCV-0001270,PO-001152,OFF-AP-10002734,WH-SOUTH,2015-11-18,17,Received
