product_id,product_name,category,sub_category,supplier_id,supplier_name,default_warehouse_id,lead_time_days,avg_unit_price,standard_unit_cost,reorder_point_qty,target_stock_qty
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,9,$5.22,$2.63,5,10
OFF-AR-10000658,Newell 324,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-EAST,6,$12.51,$6.57,5,10
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,4,$4.06,$2.22,5,10
OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,7,$4.55,$2.29,5,10
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,6,$3.90,$2.17,5,10
OFF-AR-10000823,Newell 307,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,6,$1.42,$1.00,5,10
OFF-AR-10000896,Newell 329,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,5,$2.15,$1.16,5,10
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,4,$7.05,$4.08,5,10
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,8,$30.81,$15.76,5,10
OFF-AR-10000940,Newell 343,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,9,$1.55,$1.00,5,10
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-EAST,9,$2.37,$1.28,5,10
OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,5,$2.66,$1.34,5,10
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,8,$29.64,$16.55,5,10
OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,7,$2.13,$1.11,5,10
OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,6,$5.53,$2.97,5,10
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,7,$3.81,$2.06,5,10
OFF-AR-10001166,Staples in misc. colors,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,5,$14.32,$7.91,5,10
OFF-AR-10001177,Newell 349,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-SOUTH,9,$9.23,$4.93,5,10
OFF-AR-10001216,Newell 339,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,9,$5.11,$2.66,5,10
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,4,$8.37,$4.27,5,10
OFF-AR-10001227,Newell 338,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,6,$2.15,$1.13,5,10
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,9,$1.60,$1.00,5,10
OFF-AR-10001246,Newell 317,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-WEST,4,$2.77,$1.47,5,10
OFF-AR-10001315,Newell 310,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-SOUTH,9,$1.15,$1.00,5,10
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,6,$12.17,$6.63,5,10
OFF-AR-10001419,Newell 325,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,4,$11.46,$6.28,5,10
OFF-AR-10001427,Newell 330,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,9,$2.84,$1.62,5,10
OFF-AR-10001446,Newell 309,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,7,$20.02,$10.05,5,10
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,4,$12.84,$6.79,5,10
OFF-AR-10001473,Newell 313,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,6,$2.70,$1.51,5,10
OFF-AR-10001545,Newell 326,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,4,$1.40,$1.00,5,10
OFF-AR-10001547,Newell 311,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,9,$2.16,$1.17,5,10
OFF-AR-10001573,American Pencil,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,9,$3.39,$1.90,5,10
OFF-AR-10001615,Newell 34,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,4,$16.57,$9.14,5,10
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-SOUTH,5,$3.08,$1.69,5,10
OFF-AR-10001683,Lumber Crayons,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,5,$5.15,$2.88,5,10
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,7,$11.87,$6.64,5,10
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,8,$7.76,$3.88,5,10
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,4,$2.99,$1.57,5,10
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,6,$5.44,$2.94,5,10
OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,4,$1.14,$1.00,5,10
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,9,$25.91,$14.78,5,10
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,8,$15.31,$7.72,5,10
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,4,$2.46,$1.37,5,10
OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,5,$3.05,$1.68,5,10
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,7,$51.37,$28.52,5,10
OFF-AR-10001954,Newell 331,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-EAST,5,$7.94,$4.29,5,10
OFF-AR-10001955,Newell 319,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,4,$28.85,$15.34,5,10
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,7,$17.04,$8.80,5,10
OFF-AR-10001972,Newell 323,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,8,$0.84,$1.00,5,10
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,9,$8.82,$4.47,5,10
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,9,$3.88,$1.96,5,10
OFF-AR-10002067,Newell 334,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,8,$21.96,$11.81,5,10
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,4,$52.38,$28.92,5,10
OFF-AR-10002221,12 Colored Short Pencils,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,6,$1.02,$1.00,5,10
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,4,$62.90,$33.45,5,10
OFF-AR-10002255,Newell 346,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,6,$2.05,$1.12,5,10
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,5,$1.70,$1.00,5,10
OFF-AR-10002280,Staples in misc. colors,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,4,$11.00,$5.76,5,10
OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,4,$1.20,$1.00,5,10
OFF-AR-10002375,Newell 351,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-WEST,4,$3.96,$2.08,5,10
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,6,$5.82,$3.29,5,10
OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,9,$10.43,$5.84,5,10
OFF-AR-10002467,Dixon Ticonderoga Pencils,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-SOUTH,8,$3.87,$2.21,5,10
OFF-AR-10002578,Newell 335,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,7,$2.99,$1.61,5,10
OFF-AR-10002656,Sanford Liquid Accent Highlighters,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,9,$10.44,$5.74,5,10
OFF-AR-10002671,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,8,$123.67,$66.72,5,14
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,8,$7.49,$4.26,5,10
OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,9,$3.97,$1.98,5,10
OFF-AR-10002804,Faber Castell Col-Erase Pencils,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,9,$3.52,$1.77,5,10
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,6,$12.39,$6.38,5,23
OFF-AR-10002833,Newell 322,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-SOUTH,4,$0.88,$1.00,5,10
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,6,$16.35,$9.15,5,10
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-EAST,4,$33.69,$17.96,5,10
OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,5,$13.34,$6.85,5,10
OFF-AR-10003045,Prang Colored Pencils,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,5,$9.01,$4.75,5,10
OFF-AR-10003056,Newell 341,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,4,$2.70,$1.38,5,10
OFF-AR-10003087,Staples in misc. colors,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,8,$1.47,$1.00,5,10
OFF-AR-10003156,50 Colored Long Pencils,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-WEST,7,$4.05,$2.35,5,10
OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,8,$5.44,$2.86,5,10
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,5,$17.83,$9.08,5,10
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,4,$4.27,$2.28,5,10
OFF-AR-10003190,Newell 32,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,6,$2.39,$1.35,5,10
OFF-AR-10003217,Newell 316,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,6,$4.24,$2.24,5,10
OFF-AR-10003251,Prang Drawing Pencil Set,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,7,$1.60,$1.00,5,10
OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,8,$6.57,$3.61,5,10
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,8,$19.46,$10.93,5,10
OFF-AR-10003394,Newell 332,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,7,$2.70,$1.41,5,10
OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,5,$11.41,$6.09,5,10
OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,6,$1.85,$1.00,5,10
OFF-AR-10003477,4009 Highlighters,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,9,$1.61,$1.00,5,10
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,8,$8.97,$5.17,5,10
OFF-AR-10003481,Newell 348,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,7,$3.72,$1.88,5,10
OFF-AR-10003504,Newell 347,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,7,$8.20,$4.62,5,10
OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-WEST,6,$8.79,$4.89,5,10
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-SOUTH,4,$9.24,$4.83,5,10
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,7,$18.13,$9.58,5,10
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,7,$5.10,$2.77,5,10
OFF-AR-10003631,Staples in misc. colors,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-WEST,4,$11.44,$6.22,5,10
OFF-AR-10003651,Newell 350,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,9,$2.84,$1.48,5,10
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,9,$15.44,$7.91,5,10
OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,4,$1.69,$1.00,5,10
OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-SOUTH,6,$9.55,$5.12,5,10
OFF-AR-10003732,Newell 333,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,6,$2.59,$1.38,5,10
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-SOUTH,9,$5.64,$2.82,5,10
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,9,$1.89,$1.00,5,10
OFF-AR-10003770,Newell 340,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,9,$2.16,$1.13,5,10
OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-EAST,7,$6.56,$3.65,5,10
OFF-AR-10003811,Newell 327,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-SOUTH,9,$2.38,$1.36,5,10
OFF-AR-10003829,Newell 35,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,6,$3.49,$1.77,5,10
OFF-AR-10003856,Newell 344,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,9,$2.23,$1.25,5,10
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,7,$3.26,$1.68,5,10
OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-SOUTH,7,$2.56,$1.46,5,10
OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-WEST,7,$46.35,$26.84,5,10
OFF-AR-10003958,Newell 337,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-EAST,7,$2.95,$1.58,5,10
OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-SOUTH,5,$1.93,$1.03,5,10
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,5,$50.47,$27.09,5,10
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,4,$50.37,$29.19,5,10
OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,6,$2.92,$1.61,5,10
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,6,$19.59,$10.36,5,10
OFF-AR-10004062,Staples in misc. colors,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,8,$9.48,$5.00,5,10
OFF-AR-10004078,Newell 312,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,4,$5.55,$3.21,5,10
OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,4,$2.39,$1.22,5,10
OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,4,$52.25,$30.03,5,10
OFF-AR-10004269,Newell 31,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,8,$3.25,$1.87,5,10
OFF-AR-10004272,Newell 308,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,9,$4.20,$2.40,5,10
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-SOUTH,8,$12.79,$6.88,5,10
OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-EAST,7,$5.04,$2.69,5,10
OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-CENTRAL,5,$36.05,$20.82,5,10
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-EAST,8,$5.35,$2.80,5,12
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,5,$0.80,$1.00,5,10
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,8,$8.26,$4.33,5,10
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,7,$15.35,$8.52,5,10
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-WEST,9,$13.07,$7.19,5,10
OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,7,$4.22,$2.31,5,10
OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,6,$14.95,$8.33,5,10
OFF-AR-10004707,Staples in misc. colors,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,4,$0.72,$1.00,5,10
OFF-AR-10004752,Blackstonian Pencils,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,4,$9.08,$4.83,5,10
OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-EAST,5,$4.61,$2.34,5,10
OFF-AR-10004790,Staples in misc. colors,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-SOUTH,9,$5.75,$3.06,5,10
OFF-AR-10004817,Colorific Watercolor Pencils,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-EAST,8,$2.27,$1.16,5,10
OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,SUP-OFF-04,Evergreen Office Goods,WH-EAST,7,$4.44,$2.53,5,10
OFF-AR-10004956,Newell 33,Office Supplies,Art,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,6,$5.11,$2.59,5,10
OFF-AR-10004974,Newell 342,Office Supplies,Art,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,7,$1.64,$1.00,5,10
OFF-AR-10004999,Newell 315,Office Supplies,Art,SUP-OFF-01,Pinnacle Paper & Office,WH-EAST,5,$6.55,$3.51,5,10
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,SUP-OFF-03,Prime Workplace Essentials,WH-SOUTH,8,$8.92,$4.74,5,10
OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Office Supplies,Binders,SUP-OFF-01,Pinnacle Paper & Office,WH-WEST,9,$1.79,$1.00,5,10
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,5,$3.80,$2.15,5,10
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,SUP-OFF-02,Metro Stationery Co.,WH-SOUTH,6,$27.60,$15.48,5,10
OFF-BI-10000088,GBC Imprintable Covers,Office Supplies,Binders,SUP-OFF-04,Evergreen Office Goods,WH-CENTRAL,4,$4.69,$2.51,5,10
OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,9,$18.74,$9.91,5,10
OFF-BI-10000138,Acco Translucent Poly Ring Binders,Office Supplies,Binders,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,7,$3.18,$1.65,5,10
OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,SUP-OFF-01,Pinnacle Paper & Office,WH-SOUTH,8,$2.23,$1.16,5,10
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,SUP-OFF-03,Prime Workplace Essentials,WH-WEST,7,$7.64,$3.92,5,10
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,4,$1.22,$1.00,5,10
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,SUP-OFF-02,Metro Stationery Co.,WH-EAST,9,$7.57,$4.28,5,10
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,SUP-OFF-03,Prime Workplace Essentials,WH-EAST,9,$4.26,$2.45,5,10
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,Binders,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,7,$2.52,$1.27,5,10
OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,5,$3.75,$2.11,5,10
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,SUP-OFF-02,Metro Stationery Co.,WH-CENTRAL,6,$6.96,$3.55,5,10
OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,Binders,SUP-OFF-03,Prime Workplace Essentials,WH-SOUTH,7,$27.30,$14.24,5,10
OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,SUP-OFF-03,Prime Workplace Essentials,WH-CENTRAL,4,$4.50,$2.38,5,10
